店舗名,商品コード,商品名,税率,賞味期限,容量,原単価,売単価,在庫数,原価金額,売価金額
"大塔店","4054278420677","2.863-281.0 消耗品ｾｯﾄ","10.00","","","2,277.00","4,980","3","6,831","14,940"
"大塔店","4054278848280","JTKｻｲﾚﾝﾄS 高圧洗浄機","10.00","","","10,785.00","19,980","3","32,355","59,940"
"大塔店","4210201072485","CCR4CR 洗浄液4個入り","10.00","","","1,404.00","2,700","3","4,212","8,100"
"大塔店","4210201115731","F/C32B-6 網刃内刃","10.00","","","3,800.00","5,500","2","7,600","11,000"
"大塔店","4210201199311","F/C83M ｼｪｰﾊﾞｰ替刃 ｼﾘｰｽﾞ8用","0.00","","","6,224.00","8,000","1","6,224","8,000"
"大塔店","4210201263401","F/C53B 替刃 ｼﾘｰｽﾞ5用","0.00","","","3,068.00","6,364","-1","-3,068","-6,364"
"大塔店","4210201278504","9399s-SP ｼｪｰﾊﾞｰ ｼﾘｰｽﾞ9","0.00","","","12,425.00","29,980","2","24,850","59,960"
"大塔店","4210201394853","F/C94M ｼｪｰﾊﾞｰ替刃ｼﾘｰｽﾞ9用","0.00","","","7,416.00","9,810","2","14,832","19,620"
"大塔店","4513643457835","SYHSPB-3Z ﾓﾊﾞｲﾙﾊﾞｯﾃﾘｰ","0.00","","","1,730.00","3,500","3","5,190","10,500"
"大塔店","4513643457897","APLMPK ﾒｶﾞﾊﾟﾜｰｽﾃｰｼｮﾝ専用ｷｬﾘｰﾊﾞｯｸ","0.00","","","494.00","891","2","988","1,782"
"大塔店","4513643457903","SSBACMPB ﾎﾟｰﾀﾌﾞﾙ電源","10.00","","","9,584.00","28,980","1","9,584","28,980"
"大塔店","4519193001832","NK-2766 折りたたみｽﾉｺﾍﾞｯﾄ","0.00","","","16,640.00","29,980","1","16,640","29,980"
"大塔店","4520306022545","WLPA-40-PK ﾎﾟｹｯﾄ40","10.00","","","265.00","518","1","265","518"
"大塔店","4520306022682","WLBB-240-PK ﾎﾟｹｯﾄ240","10.00","","","830.00","1,652","1","830","1,652"
"大塔店","4526044016952","RM-FJ21 R ｼｪｰﾊﾞｰ 赤","0.00","","","5,866.00","9,980","2","11,732","19,960"
"大塔店","4526044016969","RM-FJ21 S ｼｪｰﾊﾞｰ 銀","0.00","","","5,866.00","9,980","3","17,598","29,940"
"大塔店","4526044017096","K-FJ2 ﾒﾝｽﾞｼｪｰﾊﾞｰ替刃","0.00","","","3,328.00","5,455","2","6,656","10,910"
"大塔店","4526765066007","BSC-01 ｼｪｰﾊﾞｰｹｰｽ","10.00","","","470.00","1,058","1","470","1,058"
"大塔店","4535033010086","ﾊﾟｿｺﾝ超入門Win10対応 特別版","10.00","","","473.00","1,100","2","946","2,200"
"大塔店","4538194844842","DRYPR-D205-PI18 桃","10.00","","","4,368.00","10,778","1","4,368","10,778"
"大塔店","4538194844897","DRYPR-D205-BE18 薄茶","10.00","","","4,368.00","10,778","1","4,368","10,778"
"大塔店","4545708003572","AN-R088 ﾄﾞﾗｲﾌﾞﾚｺｰﾀﾞｰ","0.00","","","16,640.00","34,800","1","16,640","34,800"
"大塔店","4545708003688","AN-S091 USBﾂｲﾝｿｹｯﾄ","0.00","","","520.00","1,819","1","520","1,819"
"大塔店","4547410091014","WP2L30PRM 光沢印画紙","10.00","","","656.00","1,030","2","1,312","2,060"
"大塔店","4547410091083","WPKG50PRM 光沢印画紙","10.00","","","509.00","800","1","509","800"
"大塔店","4547410091106","WPA420PRM 光沢印画紙","10.00","","","808.00","1,270","2","1,616","2,540"
"大塔店","4547410250282","DX100ﾍﾟｰﾊﾟｰGL127X65M","10.00","","","7,200.00","0","2","14,400","0"
"大塔店","4547410361124","DE100 Y ｲﾝｸｶｰﾄﾘｯｼﾞ","10.00","","","14,300.00","0","1","14,300","0"
"大塔店","4547410361131","DE100 BK ｲﾝｸｶｰﾄﾘｯｼﾞ","10.00","","","14,300.00","0","1","14,300","0"
"大塔店","4548736012547","DSC-WX500 BC ﾃﾞｼﾞｶﾒ","10.00","","","32,762.00","44,800","1","32,762","44,800"
"大塔店","4548736016095","ICF-B09 DC FMﾗｼﾞｵ","10.00","","","8,096.00","13,200","2","16,192","26,400"
"大塔店","4548736037007","10BNE1VJPS2 ﾌﾞﾙｰﾚｲRE","10.00","","","948.00","1,490","6","5,688","8,940"
"大塔店","4548736037076","10BNR1VJPS4 BD-R","10.00","","","866.00","1,382","17","14,722","23,494"
"大塔店","4548736045170","NP-FV50A CAMACCﾊﾞｯﾃﾘ","10.00","","","5,137.00","7,970","1","5,137","7,970"
"大塔店","4548736045200","NP-FV70A ACCﾊﾞｯﾃﾘ-","10.00","","","8,194.00","12,744","1","8,194","12,744"
"大塔店","4548736055612","HDR-CX680 WC ﾊﾝﾃﾞｨｶﾑ","10.00","","","37,132.00","62,700","1","37,132","62,700"
"大塔店","4548736058798","SMR-10 BC 集音器","10.00","","","26,250.00","38,500","1","26,250","38,500"
"大塔店","4548736060425","HDR-CX470 BC ﾊﾝﾃﾞｨｶﾑ","10.00","","","28,294.00","41,800","1","28,294","41,800"
"大塔店","4548736064034","SRS-WS1 ﾈｯｸｽﾋﾟｰｶｰ","10.00","","","16,163.00","25,300","2","32,326","50,600"
"大塔店","4548736066137","LF-S50G BCｽﾏｰﾄｽﾋﾟｰｶｰ","10.00","","","12,413.00","18,700","1","12,413","18,700"
"大塔店","4548736066144","LF-S50G WCｽﾏｰﾄｽﾋﾟｰｶｰ","10.00","","","12,413.00","18,700","1","12,413","18,700"
"大塔店","4548736066151","LF-S50G LCｽﾏｰﾄｽﾋﾟｰｶｰ","10.00","","","12,413.00","18,700","1","12,413","18,700"
"大塔店","4548736067622","RM-PZ130D B ﾘﾓｺﾝ","10.00","","","1,806.00","2,970","2","3,612","5,940"
"大塔店","4548736079410","FDR-AX45 4Kﾊﾝﾃﾞｨｶﾑ","10.00","","","64,779.00","88,800","1","64,779","88,800"
"大塔店","4548736079625","ILCE-7M3 BC α7ﾎﾞﾃﾞｨ","10.00","","","185,404.00","253,800","1","185,404","253,800"
"大塔店","4548736087385","DLC-HX15 HDMIｹｰﾌﾞﾙ","10.00","","","2,933.00","4,818","7","20,531","33,726"
"大塔店","4548736089501","HT-X8500 ﾎｰﾑｼｱﾀｰ","10.00","","","30,066.00","47,300","1","30,066","47,300"
"大塔店","4548736092204","ILCE-6400M B α6400ｱﾙﾌｧM","10.00","","","118,391.00","159,800","1","118,391","159,800"
"大塔店","4548736109100","ILCE-6100Y B ｱﾙﾌｧ6100Y","10.00","","","81,160.00","99,800","1","81,160","99,800"
"大塔店","4548736109599","SRS-LSR200 ﾃﾚﾋﾞｽﾋﾟｰｶ","10.00","","","14,603.00","22,000","2","29,206","44,000"
"大塔店","4548736110243","HT-G700 ｻｳﾝﾄﾞﾊﾞｰ","0.00","","","41,952.00","74,800","1","41,952","74,800"
"大塔店","4548736122130","BDZ-FBW1100 4Kﾌﾞﾙｰﾚｲ","0.00","","","51,936.00","72,800","1","51,936","72,800"
"大塔店","4548736122185","BDZ-ZW1800 ﾌﾞﾙｰﾚｲ","0.00","","","38,456.00","56,800","2","76,912","113,600"
"大塔店","4548736122192","BDZ-ZW2800 ﾌﾞﾙｰﾚｲ","0.00","","","45,448.00","66,800","1","45,448","66,800"
"大塔店","4548736123823","XRJ-55X90J 4K液晶ﾃﾚﾋﾞ","0.00","","","110,368.00","159,800","6","662,208","958,800"
"大塔店","4548736123892","XRJ-55A80J 有機ELﾃﾚﾋﾞ","0.00","","","150,308.00","229,799","2","300,616","459,598"
"大塔店","4548736123922","KJ-65X85J 4K液晶ﾃﾚﾋﾞ","0.00","","","124,352.00","169,800","1","124,352","169,800"
"大塔店","4548736123939","KJ-55X85J 4K液晶ﾃﾚﾋﾞ","0.00","","","90,392.00","134,800","7","632,744","943,600"
"大塔店","4548736123946","KJ-50X85J 4K液晶ﾃﾚﾋﾞ","0.00","","","92,392.00","139,800","1","92,392","139,800"
"大塔店","4548736129771","LSPX-S3 ｸﾞﾗｽｻｳﾝﾄﾞｽﾋﾟｰｶｰ","0.00","","","28,485.00","41,800","-1","-28,485","-41,800"
"大塔店","4548736135987","KJ-75X80K 液晶ﾃﾚﾋﾞ","0.00","","","174,292.00","269,800","1","174,292","269,800"
"大塔店","4548736135994","KJ-65X80K 液晶ﾃﾚﾋﾞ","0.00","","","134,340.00","207,799","3","403,020","623,397"
"大塔店","4548736136007","KJ-55X80K 4K液晶ﾃﾚﾋﾞ","0.00","","","115,368.00","158,909","3","346,104","476,727"
"大塔店","4548736136014","KJ-50X80K 液晶ﾃﾚﾋﾞ","0.00","","","96,088.00","145,800","3","288,264","437,400"
"大塔店","4548736136021","KJ-43X80K 液晶ﾃﾚﾋﾞ","0.00","","","85,900.00","129,800","3","257,700","389,400"
"大塔店","4548736136045","KJ-55X85K 4K液晶ﾃﾚﾋﾞ","0.00","","","128,348.00","196,799","2","256,696","393,598"
"大塔店","4548736136076","KJ-50X85K 4K液晶ﾃﾚﾋﾞ","0.00","","","116,664.00","163,455","1","116,664","163,455"
"大塔店","4548736136137","XRJ-65X95K 4K液晶ﾃﾚﾋﾞ","0.00","","","279,640.00","439,800","1","279,640","439,800"
"大塔店","4548736136151","XRJ-65A80K 有機ELﾃﾚﾋﾞ","0.00","","","253,172.00","399,800","1","253,172","399,800"
"大塔店","4548736136168","XRJ-55A80K 有機ELﾃﾚﾋﾞ","0.00","","","179,760.00","299,800","1","179,760","299,800"
"大塔店","4548736136182","XRJ-75X90K 4Kﾃﾚﾋﾞ液晶ﾃﾚﾋﾞ","0.00","","","227,704.00","359,800","1","227,704","359,800"
"大塔店","4548736136199","XRJ-65X90K 4K液晶ﾃﾚﾋﾞ","0.00","","","177,276.00","279,800","1","177,276","279,800"
"大塔店","4548848882090","MCK40X-W 加湿空気清浄機","0.00","","","16,640.00","39,980","5","83,200","199,900"
"大塔店","4549077674074","K-KJ53MCC84ｴﾈﾙｰﾌﾟｾｯﾄ","10.00","","","2,912.00","4,500","4","11,648","18,000"
"大塔店","4549292144567","BC-360 FINEｶｰﾄﾘｯｼﾞ","10.00","","","1,711.00","2,220","2","3,422","4,440"
"大塔店","4549292144949","BC-361 FINEｶｰﾄﾘｯｼﾞ","10.00","","","1,911.00","2,480","2","3,822","4,960"
"大塔店","4549292149739","PIXUSTS5330BK 複合機","10.00","","","8,320.00","15,400","1","8,320","15,400"
"大塔店","4549292198195","PIXUS TS5430BK 複合機","0.00","","","10,192.00","15,378","1","10,192","15,378"
"大塔店","4549526112249","WVA-M650B-1A2JF 電波時計","10.00","","","5,096.00","10,970","1","5,096","10,970"
"大塔店","4549526208331","WVA-M640D-1A3JF 電波腕時計 黒*金","0.00","","","5,200.00","9,982","1","5,200","9,982"
"大塔店","4549526317361","M610TSE-1A2JF 腕時計 LIW","0.00","","","13,520.00","27,091","2","27,040","54,182"
"大塔店","4549526805509","XD-JTSV6000RD 電子辞書 赤","10.00","","","15,912.00","22,480","1","15,912","22,480"
"大塔店","4549804774602","277460 ｽｰﾊﾟｰｾｷｭﾘﾃｨ1台用","10.00","","","468.00","4,370","4","1,872","17,480"
"大塔店","4549873038605","MRO-TT5 W ｵｰﾌﾞﾝﾚﾝｼﾞ","0.00","","","14,414.00","17,091","1","14,414","17,091"
"大塔店","4549873118680","R-HWS47N(XN) 冷蔵庫 470L 右開き","10.00","","","112,320.00","169,800","3","336,960","509,400"
"大塔店","4549873135045","R-H54R(N) 冷蔵庫 537L 右開き","10.00","","","132,184.00","229,801","3","396,552","689,403"
"大塔店","4549873135069","R-K40RJ T 401L冷蔵庫右","10.00","","","91,000.00","149,800","4","364,000","599,200"
"大塔店","4549873137889","R-V32RV N 冷蔵庫 315L","0.00","","","79,279.00","129,800","2","158,558","259,600"
"大塔店","4549873139609","MRO-JT231R ｵｰﾌﾞﾝﾚﾝｼﾞ 赤","0.00","","","18,876.00","31,800","2","37,752","63,600"
"大塔店","4549873141190","RZ-TS105M NW IH炊飯器5.5合 白","0.00","","","15,205.00","29,980","6","91,230","179,880"
"大塔店","4549873141206","RZ-TS105M K IH炊飯器5.5合 黒","0.00","","","15,205.00","29,980","3","45,615","89,940"
"大塔店","4549873141213","RZ-TS105M R IH炊飯器5.5合 赤","0.00","","","15,205.00","29,980","4","60,820","119,920"
"大塔店","4549873142470","PV-BHL3000J N ｽﾃｨｯｸｸﾘｰﾅｰ 金","0.00","","","18,616.00","29,980","3","55,848","89,940"
"大塔店","4549873152561","RAS-CT40M2 14畳用 ｴｱｺﾝ","10.00","","","80,090.00","189,800","1","80,090","189,800"
"大塔店","4549873152691","RAS-DT22M 6畳 ｴｱｺﾝ","0.00","","","32,240.00","69,800","2","64,480","139,600"
"大塔店","4549873152721","RAS-DT40M2 14畳用 ｴｱｺﾝ","0.00","","","69,160.00","119,801","2","138,320","239,602"
"大塔店","4549873161693","MRO-JT232R ｵｰﾌﾞﾝﾚﾝｼﾞ 赤","0.00","","","19,864.00","33,980","-1","-19,864","-33,980"
"大塔店","4549873161709","MRO-JT232W ｵｰﾌﾞﾝﾚﾝｼﾞ 白","10.00","","","19,864.00","33,980","2","39,728","67,960"
"大塔店","4549980081549","CN-G1200VD ﾅﾋﾞｹﾞｰｼｮﾝ","10.00","","","37,440.00","48,894","-1","-37,440","-48,894"
"大塔店","4549980504611","NA-F70PB15-T 洗濯機","10.00","","","41,034.00","59,800","2","82,068","119,600"
"大塔店","4549980504642","NA-F60B15-C 全自動洗濯機","0.00","","","32,538.00","56,800","1","32,538","56,800"
"大塔店","4550232831546","B1GL195903 LS033 灰 23.0 女","0.00","","","5,959.00","11,791","1","5,959","11,791"
"大塔店","4550232831676","B1GL195963 LS033 赤 23.5 女","0.00","","","5,751.00","12,970","1","5,751","12,970"
"大塔店","4550232831812","B1GR195914 LS033 紺 26.0 男","10.00","","","5,959.00","13,970","1","5,959","13,970"
"大塔店","4550232831867","B1GR195958 LS033 茶 25.0 男","0.00","","","5,959.00","12,970","1","5,959","12,970"
"大塔店","4550232857218","B1GR195809 LS033 黒 24.0 男女兼用","10.00","","","5,959.00","12,970","1","5,959","12,970"
"大塔店","4550232857249","B1GR195809 LS033 黒 25.5","10.00","","","5,959.00","12,970","1","5,959","12,970"
"大塔店","4550232857263","B1GR195809 LS033 黒 26.5","10.00","","","5,959.00","14,080","1","5,959","14,080"
"大塔店","4550232857270","B1GR195809 LS033 黒 27.0 男女兼用","10.00","","","5,959.00","12,970","1","5,959","12,970"
"大塔店","4550454792762","FBX202B ｽﾄｰﾝｸﾞﾚｰ ｺｰﾄﾞﾚｽ扇風機","0.00","","","4,680.00","7,891","1","4,680","7,891"
"大塔店","4550483087402","308740 筆王 Ver.27","0.00","","","832.00","3,618","2","1,664","7,236"
"大塔店","4560187779275","CC-JAP-001　ｷｬﾘﾝｸﾞｹｰ","10.00","","","1,520.00","7,179","1","1,520","7,179"
"大塔店","4560258396264","JSE-4874X(SW) ｽﾁｰﾑQ 白","0.00","","","5,054.00","10,980","2","10,108","21,960"
"大塔店","4560258399821","SE9696-J(RR) 回転ﾓｯﾌﾟ 赤","0.00","","","5,351.00","12,980","4","21,404","51,920"
"大塔店","4560258399838","SE9696-J(SW) 回転ﾓｯﾌﾟ 白","0.00","","","5,351.00","11,800","3","16,053","35,400"
"大塔店","4562131647760","MSDAR40N08G ﾏｲｸﾛ8G","10.00","","","588.00","1,382","1","588","1,382"
"大塔店","4562131647784","MSDAR40N32G ﾏｲｸﾛ32G","10.00","","","1,488.00","3,110","1","1,488","3,110"
"大塔店","4562131648293","SDAR40N64G SDｶｰﾄﾞ64G","10.00","","","2,189.00","4,980","1","2,189","4,980"
"大塔店","4562131648309","MSDAR40N64G ﾏｲｸﾛ64G","10.00","","","2,388.00","4,730","1","2,388","4,730"
"大塔店","4562335448255","AQW-VX8M(W) 洗濯機","0.00","","","55,076.00","119,801","1","55,076","119,801"
"大塔店","4562335449511","AQR-TZ51M(T) 冷蔵庫512L","10.00","","","164,087.00","209,800","1","164,087","209,800"
"大塔店","4571265693246","THRN-130HDｵｰﾃﾞｨｵﾗｯｸ","10.00","","","17,472.00","5,000","3","52,416","15,000"
"大塔店","4571265693376","THRN-150HDｵｰﾃﾞｨｵﾗｯｸ","10.00","","","18,408.00","49,500","2","36,816","99,000"
"大塔店","4571347185478","DCS-01BK ｸﾘｰﾅｰｽﾀﾝﾄﾞ","0.00","","","2,496.00","9,073","2","4,992","18,146"
"大塔店","4571347185485","HCS-03BK ｸﾘｰﾅｰｽﾀﾝﾄﾞ","10.00","","","2,933.00","8,980","-4","-11,732","-35,920"
"大塔店","4573198822960","2000037426 ﾌｰﾄﾞｾｰﾊﾞｰFM2010DTC","10.00","","","6,085.00","13,800","2","12,170","27,600"
"大塔店","4573305291061","ｼｪｰﾊﾞｰｹｰｽ","0.00","","","288.00","1,200","2","576","2,400"
"大塔店","4573535170006","AN56ZEP-W ｴｱｺﾝ 18畳用","0.00","","","89,440.00","179,800","1","89,440","179,800"
"大塔店","4573535254232","AJT22ZCS-W 6畳用 ｴｱｺﾝ","0.00","","","52,000.00","99,818","-1","-52,000","-99,818"
"大塔店","4580620242166","FMVA40FRJ3 ﾉｰﾄﾊﾟｿｺﾝ 赤","0.00","","","64,480.00","90,728","1","64,480","90,728"
"大塔店","4580620243941","FMVA40FRJ4 赤 ﾉｰﾄﾊﾟｿｺﾝ","0.00","","","64,480.00","109,800","1","64,480","109,800"
"大塔店","4580652110983","55C350X 55型4K液晶ﾃﾚﾋﾞ","10.00","","","56,926.00","109,800","1","56,926","109,800"
"大塔店","4580652111485","55M550K 55V液晶ﾃﾚﾋﾞ","0.00","","","71,158.00","109,800","2","142,316","219,600"
"大塔店","4582563850941","KMU-A016G ﾏｲｸﾛSDｶｰﾄﾞ","10.00","","","708.00","2,480","1","708","2,480"
"大塔店","4582563851542","KSDU-A016G SDｶｰﾄﾞ","10.00","","","708.00","2,480","2","1,416","4,960"
"大塔店","4582563851559","KSDU-A032G SDｶｰﾄﾞ","10.00","","","1,068.00","3,480","2","2,136","6,960"
"大塔店","4582563851566","KSDU-A064G SDｶｰﾄﾞ","10.00","","","1,788.00","4,980","1","1,788","4,980"
"大塔店","4582570241268","WS-A800-DB 壁寄せｽﾀﾝﾄﾞ","10.00","","","9,100.00","15,800","2","18,200","31,600"
"大塔店","4582570241350","WS-B840-DB ｽﾀﾝﾄﾞ壁寄ｽﾀﾝﾄﾞ","0.00","","","20,300.00","34,800","1","20,300","34,800"
"大塔店","4582570241374","WS-B840SH-B 棚板黒","0.00","","","4,200.00","7,260","2","8,400","14,520"
"大塔店","4582570241398","WS-B840SB-B ｼｱﾀｰﾊﾞｰ棚板","0.00","","","4,900.00","8,470","2","9,800","16,940"
"大塔店","4582570241411","WS-B840HLD-B HDDﾎﾙﾀﾞｰ","0.00","","","2,800.00","4,840","2","5,600","9,680"
"大塔店","4589682691462","TRWﾒｯｼｭTGF BR 25.5","10.00","","","4,150.00","9,690","1","4,150","9,690"
"大塔店","4589682691554","TRWﾒｯｼｭTGF LGY 23.5","10.00","","","4,150.00","9,690","1","4,150","9,690"
"大塔店","4589696635100","K-P150A-1 ﾌｨｯﾄｼｰﾂS","10.00","","","1,560.00","6,346","1","1,560","6,346"
"大塔店","4589696636466","2-241011-1 ｴｱｳｨｰｳﾞ ﾋﾟﾛｰ","10.00","","","7,903.00","12,800","2","15,806","25,600"
"大塔店","4589696637425","1-248021-1 ｴｱｳｨｰｳﾞSDｸﾞﾚｰ","0.00","","","40,769.00","79,800","-1","-40,769","-79,800"
"大塔店","4589696641828","1-248011A-1 ｴｱｳｨｰﾌﾞ敷布団 S 灰","0.00","","","30,160.00","59,800","1","30,160","59,800"
"大塔店","4589796413721","PC-N1530CAL-T ﾊﾟｿｺﾝ 紺","0.00","","","92,663.00","139,800","1","92,663","139,800"
"大塔店","4902205234913","ｱｶ-PVKG-401-3 Pｱﾙﾊﾞﾑ","10.00","","","280.00","518","1","280","518"
"大塔店","4902205234920","ｱｶ-PVKG-401-4 Pｱﾙﾊﾞﾑ","10.00","","","280.00","518","1","280","518"
"大塔店","4902205235002","ｱｶ-PV2L-201-6 Pｱﾙﾊﾞﾑ","10.00","","","260.00","486","1","260","486"
"大塔店","4902205366577","CTPKG-80PKﾎﾟｹｯﾄｱﾙﾊﾞﾑ","10.00","","","392.00","748","1","392","748"
"大塔店","4902205374251","TER-L3B-170Ｂ L3段","10.00","","","986.00","1,566","1","986","1,566"
"大塔店","4902205873266","F-TMS-211R ﾌﾚｰﾑ","10.00","","","228.00","440","1","228","440"
"大塔店","4902205873273","F-TMS-211B ﾌﾚｰﾑ","10.00","","","228.00","440","1","228","440"
"大塔店","4902205873297","F-TMS-211LBR ﾌﾚｰﾑ","10.00","","","228.00","440","1","228","440"
"大塔店","4902530957754","K-F38S 外刃","10.00","","","2,434.00","3,820","1","2,434","3,820"
"大塔店","4902704242334","CR2016P ﾘﾁｳﾑｺｲﾝ電池","10.00","","","210.00","350","3","630","1,050"
"大塔店","4902704242341","CR2025P ﾘﾁｳﾑｺｲﾝ電池","10.00","","","230.00","350","2","460","700"
"大塔店","4902704242358","CR2032P ﾘﾁｳﾑｺｲﾝ電池","10.00","","","210.00","350","2","420","700"
"大塔店","4902901858390","MR-R46E-W 冷蔵庫 462L","0.00","","","104,000.00","145,273","1","104,000","145,273"
"大塔店","4904530104442","RAS-J281RT 10畳用 ｴｱｺﾝ","10.00","","","59,280.00","129,800","3","177,840","389,400"
"大塔店","4904530105029","RAS-J221PT 6畳用 ｴｱｺﾝ","10.00","","","34,320.00","79,800","1","34,320","79,800"
"大塔店","4904530108839","AW-10DP1(W) 全自動洗濯機 白 10kg","0.00","","","67,600.00","95,273","4","270,400","381,092"
"大塔店","4904530108846","AW-10DP1(T) 全自動洗濯機 茶 10kg","0.00","","","67,600.00","104,800","3","202,800","314,400"
"大塔店","4904530112331","AW-9DH2(W) 全自動洗濯機 9kg","0.00","","","75,977.00","134,800","1","75,977","134,800"
"大塔店","4904530112348","AW-8DH2(W) 全自動洗濯機 8kg","0.00","","","69,359.00","104,800","4","277,436","419,200"
"大塔店","4904530112379","GR-U460FH(ZC) 冷蔵庫","0.00","","","129,584.00","199,800","1","129,584","199,800"
"大塔店","4904530112461","GR-U41GXH(EW) 冷蔵庫","10.00","","","100,464.00","149,800","2","200,928","299,600"
"大塔店","4904550970546","VC-NX1(N) ｸﾘｰﾅｰ","10.00","","","19,552.00","39,800","1","19,552","39,800"
"大塔店","4904550975619","ER-JZ5000(W) ｵｰﾌﾞﾝﾚﾝｼﾞ 白","10.00","","","28,110.00","44,980","1","28,110","44,980"
"大塔店","4904550975626","ER-JZ5000(R) ｵｰﾌﾞﾝﾚﾝｼﾞ 赤","10.00","","","28,110.00","44,980","-1","-28,110","-44,980"
"大塔店","4904550975831","VC-JS6000(R)ﾄﾙﾈｵ","10.00","","","20,602.00","32,980","2","41,204","65,960"
"大塔店","4904550975848","VC-JS6000(A)ﾄﾙﾈｵ","10.00","","","20,602.00","32,980","2","41,204","65,960"
"大塔店","4904550975879","VC-JS6000(P) ﾄﾙﾈｵ","10.00","","","20,602.00","32,980","2","41,204","65,960"
"大塔店","4904785046955","BC-J03RD 体組成計 赤","0.00","","","4,576.00","10,800","2","9,152","21,600"
"大塔店","4904785046962","BC-J03GD 体組成計 ｺﾞｰﾙﾄﾞ","0.00","","","4,576.00","10,800","2","9,152","21,600"
"大塔店","4904785047655","BC-J03NV 体組成計 ﾈｲﾋﾞｰ","0.00","","","4,576.00","10,800","2","9,152","21,600"
"大塔店","4905524769272","DLC-HEM10 B1 HDMIｹｰﾌﾞﾙ","0.00","","","1,387.00","2,077","1","1,387","2,077"
"大塔店","4905524850505","DLC-HJ15 B HDMIｹｰﾌﾞﾙ","10.00","","","1,387.00","2,277","1","1,387","2,277"
"大塔店","4905524850529","DLC-HJ20 B HDMIｹｰﾌﾞﾙ","10.00","","","1,709.00","2,805","1","1,709","2,805"
"大塔店","4905524850543","DLC-HJ30 B HDMIｹｰﾌﾞﾙ","10.00","","","2,025.00","3,322","1","2,025","3,322"
"大塔店","4905524886771","USM64GT S T USBﾒﾓﾘｰ","10.00","","","3,765.00","5,810","1","3,765","5,810"
"大塔店","4905524894455","RM-PZ110D B ﾘｺﾓﾝ","10.00","","","1,676.00","2,750","2","3,352","5,500"
"大塔店","4905524896343","USM32GU B USBﾒﾓﾘｰ","10.00","","","1,931.00","2,980","2","3,862","5,960"
"大塔店","4905524896350","USM32GU W USBﾒﾓﾘｰ","10.00","","","1,931.00","2,980","1","1,931","2,980"
"大塔店","4905524962383","USM16SA1 B USBﾒﾓﾘｰ","10.00","","","1,665.00","2,570","1","1,665","2,570"
"大塔店","4905524984767","ILCE-5100Y B α5100Y","10.00","","","55,748.00","69,800","1","55,748","69,800"
"大塔店","4905689796502","PK-WST53T ｶﾗｵｹ曲ﾁｯﾌﾟ","0.00","","","1,040.00","10,000","1","1,040","10,000"
"大塔店","4905689796526","PK-WT120 ﾊﾟｰｿﾅﾙｶﾗｵｹ","10.00","","","23,244.00","39,980","1","23,244","39,980"
"大塔店","4907986075960","AJ-596 電池充電器","10.00","","","863.00","1,848","1","863","1,848"
"大塔店","4908092010296","TJ25131 S 桃 柄任せ ﾊﾝｶﾞﾘｰ産羽毛布団 S","10.00","","","15,194.00","44,980","2","30,388","89,960"
"大塔店","4908092048855","TJ2510011 金 S 春秋用ｶﾊﾞｰ","0.00","","","2,954.00","3,890","4","11,816","15,560"
"大塔店","4908092048862","TJ2510011 青 S 春秋用ｶﾊﾞｰ","0.00","","","2,954.00","3,890","2","5,908","7,780"
"大塔店","4908092058007","TJ25111 S 金 ﾎﾟｰﾗﾝﾄﾞ産羽毛布団","0.00","","","15,517.00","49,980","4","62,068","199,920"
"大塔店","4908092058014","TJ25111 S 青 ﾎﾟｰﾗﾝﾄﾞ産羽毛布団","0.00","","","15,517.00","49,980","2","31,034","99,960"
"大塔店","4941556178095","NPRJH901 U首ｼｬﾂ M 白","10.00","","","3,692.00","7,480","1","3,692","7,480"
"大塔店","4941556178132","NPRJH951 ｽﾞﾎﾞﾝ下M 白","10.00","","","3,328.00","7,320","1","3,328","7,320"
"大塔店","4941556183334","Y-191 手袋 F ｸﾞﾚｰ","10.00","","","624.00","962","1","624","962"
"大塔店","4942322023328","JPN-LED2AC1 ﾓﾊﾞｲﾙﾊﾞｯﾃﾘｰ搭載ﾗﾝﾀﾝ2個ｾｯﾄ","0.00","","","4,813.00","9,073","2","9,626","18,146"
"大塔店","4942745200078","ｸﾞﾙｺｻﾐﾝ ｺﾝﾄﾞﾛｲﾁﾝD2P","8.00","","","1,660.00","4,158","2","3,320","8,316"
"大塔店","4942745500062","ﾛｰﾔﾙｾﾞﾘｰ王乳 2本ｾｯﾄ","8.00","","","2,184.00","4,860","2","4,368","9,720"
"大塔店","4951704171113","JTR-180 ﾏｯｻｰｼﾞﾁｪｱｸﾛ","0.00","","","120,182.00","238,000","1","120,182","238,000"
"大塔店","4951704171250","STY-66 ﾏｯｻｰｼﾞﾁｪｱ","10.00","","","65,520.00","168,000","1","65,520","168,000"
"大塔店","4953103224568","AV-ATLS20BKｱﾝﾃﾅｹｰﾌﾞﾙ","10.00","","","715.00","1,408","2","1,430","2,816"
"大塔店","4953103224575","AV-ATLS30BKｱﾝﾃﾅｹｰﾌﾞﾙ","10.00","","","770.00","1,490","2","1,540","2,980"
"大塔店","4953103224582","AV-ATLS50BKｱﾝﾃﾅｹｰﾌﾞﾙ","10.00","","","935.00","1,848","2","1,870","3,696"
"大塔店","4953103236646","U2C-JB15BK USBｹｰﾌﾞﾙ","10.00","","","104.00","600","1","104","600"
